id,timestamp,site_id,synth_point_id,lat,lon,epsg,sensor,resolution_m,NDVI,NDWI,NDMI,BSI,NBR,clay_frac,mm_interval,mm_cumulative,VV_bit,VH_bit,B_bit,score_NDVI,score_NDWI,score_NDMI,score_BSI,score_NBR,score_clay,score_insar,score_amplitude,score_overall,flags,seed,is_bad_track,notes,total,density,maintenance_priority,priority_category
rec_1245,2025-10-29T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.444380396,-0.155755546,-0.125129643,0.160700486,0.42812929,0.004716555,-3.006974426,-28.96623184,3090,4217,2278,0.345821343,0.110611134,0.291450594,0.459144247,0.0,0.011791388,1.0,0.635483454,0.402221138,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1246,2025-10-30T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.46800411,-0.161569875,-0.125269658,0.126878066,0.393511482,0.011957577,-4.006812998,-29.26537314,4857,6425,3184,0.2933242,0.096075312,0.291217237,0.362508761,0.010814197,0.029893944,1.0,0.24079127,0.363362223,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1247,2025-10-31T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.395754928,-0.165207141,-0.130074942,0.035172364,0.375242169,0.015311991,-5.256152041,-30.81385349,7102,5885,4757,0.453877937,0.086982149,0.283208431,0.100492469,0.041263051,0.038279978,1.0,0.260671069,0.373141324,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_1248,2025-11-01T00:00:00Z,line114_ord50,line114_ord50_p0,18.92233693,-96.76224368,4326,S1+S2_synthetic,10,0.311752423,-0.158071085,-0.133871938,0.07408146,0.448040855,0.033168014,-3.746937169,-30.85311897,5444,2542,4863,0.640550172,0.104822288,0.276880103,0.211661315,0.0,0.082920035,1.0,0.109673946,0.410920109,"[""critical_threshold"", ""insar_critical"", ""synthetic_note""]",42,True,synthetic generator; insar_rate_mm_per_year=39.22; surface=vegetated; bsi_profile=bare,200,0.28,1.024344326,HIGH
rec_9049,2025-10-25T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.615338075,-0.21876145,-0.093390506,-0.023332784,0.398229671,0.05,-0.070684865,-0.070684865,5824,1562,6641,0.0,0.0,0.344349157,0.0,0.002950548,0.125,0.003534243,0.424196145,0.080261612,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9050,2025-10-26T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.633244454,-0.250461264,-0.083401311,-0.004846518,0.413114207,0.05,0.0393222,-0.031362665,5555,4767,3942,0.0,0.0,0.360997815,0.0,0.0,0.125,0.001568133,0.367793914,0.079102995,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9051,2025-10-27T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.642238063,-0.233811158,-0.118718045,0.004788057,0.372596385,0.022176144,0.1820987,0.150736035,4499,5864,3016,0.0,0.0,0.302136592,0.013680163,0.045672692,0.055440359,0.007536802,0.146378466,0.065137711,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9052,2025-10-28T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.625305451,-0.236110653,-0.118556211,-0.010126688,0.411449604,0.031999899,0.076248787,0.226984822,1961,5351,1347,0.0,0.0,0.302406315,0.0,0.0,0.079999747,0.011349241,0.385773436,0.070919455,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9053,2025-10-29T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.631194088,-0.256324831,-0.113864735,0.002022025,0.384307924,0.040252748,0.22564232,0.452627142,1720,5768,1158,0.0,0.0,0.310225442,0.005777215,0.02615346,0.10063187,0.022631357,0.436304802,0.082407662,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9054,2025-10-30T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.510352087,-0.184801996,-0.047789994,-0.002310544,0.277553462,0.022756299,-0.011239663,0.441387479,5343,1606,5998,0.0,0.0,0.400437513,0.0,0.088430288,0.056890747,0.022069374,0.323343086,0.096755737,"[""cloud_mask"", ""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9055,2025-10-31T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.625403661,-0.215456095,-0.07150821,-0.017081616,0.349088306,0.017596118,0.238936388,0.680323868,3120,4598,2238,0.0,0.0,0.380819651,0.0,0.084852824,0.043990294,0.034016193,0.142761594,0.085991704,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
rec_9056,2025-11-01T00:00:00Z,line45_ord274,line45_ord274_p0,20.98035243,-89.60311465,4326,S1+S2_synthetic,10,0.611061713,-0.236770761,-0.088070837,0.009411176,0.323837648,0.0,-0.158102513,0.522221355,2385,2976,1994,0.0,0.0,0.353215271,0.026889075,0.126937253,0.0,0.026111068,0.296871778,0.094777589,"[""synthetic_note""]",42,False,synthetic generator; insar_rate_mm_per_year=-0.13; surface=vegetated; bsi_profile=normal,232,0.237068966,-0.39747629,LOW
